[Header]
; ACMS II Data File (default extension .dat)
; Copyright (c) 2014, Quantum Design, Inc. All rights reserved.
TITLE,
FILEOPENTIME,3875461208.837,10/20/2022,9:01 pm
BYAPP,ACMS II,1.0,1.2
INFO,DYNACOOL ACMS II Option Release 1.0.8 Build 33,APPNAME
INFO,Quantum Design Linear Motor Servo Controller,MOTOR_MODULE_NAME
INFO,3101-100 K0,MOTOR_HW_VERSION
INFO,MMC794,MOTOR_SERIAL_NUMBER
INFO,SRV No X-over 01.03.11,MOTOR_SOFTWARE_VERSION
INFO,ACMS,ACMS_MODULE_NAME
INFO,3101-430 A0,ACMS_HW_VERSION
INFO,ACMSII028,ACMS_SERIAL_NUMBER
INFO,00.14.14,ACMS_SOFTWARE_VERSION
INFO,WF046,COIL_SERIAL_NUMBER
INFO,0,MOMENT_UNITS
INFO,NiCl2-btdm,SAMPLE_MATERIAL
INFO,4.8mg cling film,SAMPLE_COMMENT
INFO,22.1,SAMPLE_MASS
INFO,,SAMPLE_VOLUME
INFO,,SAMPLE_MOLECULAR_WEIGHT
INFO,,SAMPLE_SIZE
INFO,,SAMPLE_SHAPE
DATATYPE,COMMENT,1
DATATYPE,TIME,2
STARTUPAXIS,X,2
STARTUPAXIS,Y1,5
STARTUPGROUP, AC
FIELDGROUP, AC, 2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,20,21,22,23,24,25,35,43,44,45,46,47,48,49
FIELDGROUP, DC, 2,3,4,17,18,19,20,21,23,24,25,35,36,37,43,44,45,46,47,48,49,50,51
FIELDGROUP, Diagnostic, 26,27,28,29,30,31,32,33,34,38,39,40,41,42,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),AC Moment (emu),AC Std. Dev. (emu),AC Phase (deg),AC Phase Std. Dev. (deg),AC Suscept. (emu/Oe),AC Suscept. Std. Dev. (emu/Oe),AC X'  (emu/Oe),AC X" (emu/Oe),AC X' Std. Dev. (emu/Oe),AC X" Std. Dev. (emu/Oe),AC Drive (Oe),AC Frequency (Hz),DC Moment (emu),DC Std. Err. (emu),DC Quad. Moment (emu),Range (mV),"AC=1 DC=2 Locate=3",Measure Type,Measure Count,Measure Time (sec),Measure Number,AC X' Raw (emu/Oe),AC X" Raw (emu/Oe),DC M. Raw' (emu),DC M. Raw" (emu),Coil InPhase (V),Coil Quadrature (V),Null Status,Trim Ratio,Trim Phase (deg.),Max. Signal (mV),Motor Frequency (Hz),Motor Ampl. (mm),System Temp. (K),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Pressure (Torr),Temp. Status (code),Field Status (code),Chamber Status (code),Measure Status (code),Center Position (mm),Transport Action,Motor Lag (deg),Motor Current (amps),Motor Heatsink Temp. (C),Motor Board Temp. (C),QMap 01,QMap 02,QMap 03,QMap 04,QMap 05,QMap 06,QMap 07,QMap 08,QMap 09,QMap 10,QMap 11,QMap 12,QMap 13,QMap 14,QMap 15,QMap 16
,3875463041.02444,16.000708770752,0.551374197006226,,,,,,,,,,,,,0.0258758900035023,1.29741092725802E-6,-5.29472817192412E-5,1,2,,80,2,11,,,0.0249205203298415,7.70040663892486E-5,0.000152440406964161,-5.31612204213161E-5,,,,0.0063228163867751,39.995735168457,1.99960286656376,16.0015811920166,16.0006713867187,16.0007820129395,0.515801668167114,0.586946725845337,0.407307207584381,1,4,3,4,23.1730000402331,1,20.6587774763337,1.11396789550781,34.2131004333496,31.7693061828613,,,,,,,,,,,,,,,,
,3875463043.16449,16.0003715515137,0.60473296046257,,,,,,,,,,,,,0.0258773330463432,1.49138957277475E-6,-5.31667095877009E-5,1,2,,80,2,12,,,0.0249219111794668,7.67998789611814E-5,0.0001524496183265,-5.31688310729805E-5,,,,0.0063234019245288,39.995735168457,1.99963073431983,16.0015068054199,16.0001640319824,16.0006866455078,0.586946725845337,0.622519195079804,0.407245725393295,1,4,3,4,23.1730000402331,1,20.6607305741896,1.12129211425781,34.7018585205078,32.2580642700195,,,,,,,,,,,,,,,,
,3875463045.30512,16.000399017334,0.622519195079804,,,,,,,,,,,,,0.0258746633930732,1.59696875774274E-6,-5.3981654749644E-5,1,2,,80,2,13,,,0.0249193441594254,7.60018169570281E-5,0.00015243052621372,-5.3155941714067E-5,,,,0.00632272147665975,39.995735168457,1.99955938531837,16.0014705657959,16.0002784729004,16.0005035400391,0.622519195079804,0.622519195079804,0.407185077667236,1,4,3,4,23.1730000402331,1,20.6604592504265,1.11343383789062,35.190616607666,32.2580642700195,,,,,,,,,,,,,,,,
,3875463047.44556,16.0005928039551,0.613626092672348,,,,,,,,,,,,,0.025875734390751,1.48499600277703E-6,-5.2505918855907E-5,1,2,,80,2,14,,,0.0249203682964456,7.74283623466588E-5,0.000152436768985353,-5.31673395016696E-5,,,,0.00632286400063724,39.995735168457,1.99959724056483,16.0019187927246,16.0003509521484,16.0007820129395,0.604732990264893,0.622519195079804,0.407289087772369,1,4,3,4,23.1730000402331,1,20.6602765696494,1.12075805664062,35.190616607666,32.2580642700195,,,,,,,,,,,,,,,,
,3875463049.60149,16.0004486083984,0.604732990264893,,,,,,,,,,,,,0.0258762113365096,1.69419014395775E-6,-5.47960333116879E-5,1,2,,80,2,15,,,0.0249208389543097,7.52251825113931E-5,0.000152445121784694,-5.31592668266967E-5,,,,0.00632316567081428,39.995735168457,1.99962543637496,16.0016021728516,16.0002784729004,16.0006256103516,0.604732990264893,0.604732990264893,0.407300055027008,1,4,3,4,23.1730000402331,1,20.661663943049,1.121826171875,35.6793746948242,31.7693061828613,,,,,,,,,,,,,,,,
,3875463051.74965,16.0003936767578,0.586946696043015,,,,,,,,,,,,,0.0258761499281193,1.49095408762895E-6,-5.33933405387669E-5,1,2,,80,2,16,,,0.024920772879635,7.6575745369685E-5,0.000152437831275165,-5.31649857293814E-5,,,,0.00632261907980894,39.995735168457,1.99956710757495,16.0019779205322,16.0002784729004,16.0006446838379,0.569160401821136,0.604732990264893,0.407344490289688,1,4,3,4,23.1730000402331,1,20.6613267995033,1.12419128417969,35.6793746948242,32.7468223571777,,,,,,,,,,,,,,,,
,3875463053.88813,16.0003211975098,0.586946696043015,,,,,,,,,,,,,0.0258758883571201,1.42441237927176E-6,-5.48771226262336E-5,1,2,,80,2,17,,,0.0249205283126538,7.51454567942166E-5,0.000152447464643046,-5.31566911377013E-5,,,,0.0063230593806603,39.995735168457,1.99966827884408,16.0022163391113,15.999641418457,16.0013465881348,0.569160401821136,0.604732990264893,0.407189071178436,1,4,3,4,23.1730000402331,1,20.6607082202288,1.11495971679688,35.190616607666,31.7693061828613,,,,,,,,,,,,,,,,
,3875463056.03412,16.0005836486816,0.595839858055115,,,,,,,,,,,,,0.025875343189359,1.39353838713798E-6,-5.57940166159991E-5,1,2,,80,2,18,,,0.02492000781516,7.42597316683259E-5,0.000152442167745903,-5.31532023160253E-5,,,,0.0063231581169725,39.995735168457,1.99963326278156,16.0015068054199,16.0002975463867,16.0013465881348,0.586946725845337,0.604732990264893,0.407354146242142,1,4,3,4,23.1730000402331,1,20.6621908402473,1.121826171875,36.1681327819824,32.2580642700195,,,,,,,,,,,,,,,,
,3875463058.16843,16.0004730224609,0.578053563833237,,,,,,,,,,,,,0.0258738010207511,1.39430248979161E-6,-5.60580832980713E-5,1,2,,80,2,19,,,0.0249185238915238,7.39978160354754E-5,0.000152427732245997,-5.31565419805702E-5,,,,0.00632202003844614,39.995735168457,1.99959632374531,16.0014324188232,16.0001831054687,16.0009002685547,0.569160401821136,0.586946725845337,0.407400190830231,1,4,3,4,23.1730000402331,1,20.6655890000668,1.12213134765625,36.1681327819824,32.2580642700195,,,,,,,,,,,,,,,,
,3875463060.3104,16.0006072998047,0.578053563833237,,,,,,,,,,,,,0.0258751642208519,1.76256907470944E-6,-5.64251599928976E-5,1,2,,80,2,20,,,0.0249198385580053,7.36510505405571E-5,0.000152446504216641,-5.31509358552285E-5,,,,0.00632281702503226,39.995735168457,1.99968978559036,16.0012378692627,16.0002975463867,16.0009002685547,0.569160401821136,0.586946725845337,0.407354146242142,1,4,3,4,23.1730000402331,1,20.6623229619714,1.12274169921875,36.1681327819824,32.2580642700195,,,,,,,,,,,,,,,,
,3875463062.45982,16.000506401062,0.613626092672348,,,,,,,,,,,,,0.0258741959872747,1.55687149877666E-6,-5.48939407535044E-5,1,2,,80,2,21,,,0.0249188985189794,7.51209279162279E-5,0.000152437947690487,-5.31594268977642E-5,,,,0.00632264105548565,39.995735168457,1.99969965183629,16.0012168884277,16.0002174377441,16.0006828308105,0.586946725845337,0.640305459499359,0.407238334417343,1,4,3,4,23.1730000402331,1,20.6627821700212,1.11320495605469,36.6568908691406,31.7693061828613,,,,,,,,,,,,,,,,
,3875463064.61571,16.0004760742187,0.631412327289581,,,,,,,,,,,,,0.0258738889280448,1.56792023550873E-6,-5.52204004829567E-5,1,2,,80,2,22,,,0.0249186044209293,7.48050024794904E-5,0.000152433858602308,-5.31571022293065E-5,,,,0.00632255591521878,39.995735168457,1.999665216938,16.0006980895996,16.0003051757813,16.0007858276367,0.622519195079804,0.640305459499359,0.407446801662445,1,4,3,4,23.1730000402331,1,20.6632053700792,1.11434936523438,36.6568908691406,32.2580642700195,,,,,,,,,,,,,,,,
,3875463066.76668,16.0002960205078,0.59583979845047,,,,,,,,,,,,,0.0258733729211477,1.36755505969386E-6,-5.73134396156746E-5,1,2,,80,2,23,,,0.0249181178264741,7.27866795546218E-5,0.000152435517520644,-5.31422374479007E-5,,,,0.00632288383512731,39.995735168457,1.99966348668948,16.0012264251709,16.0002174377441,16.0004501342773,0.569160401821136,0.622519195079804,0.407447040081024,1,4,3,4,23.1730000402331,1,20.6626673662597,1.12159729003906,36.6568908691406,32.2580642700195,,,,,,,,,,,,,,,,
,3875463068.90345,16.0003120422363,0.586946696043015,,,,,,,,,,,,,0.0258739717403027,1.55168851698316E-6,-5.43342311394166E-5,1,2,,80,2,24,,,0.0249186797930742,7.56588194097667E-5,0.000152436783537269,-5.31613077328075E-5,,,,0.0063229844683169,39.995735168457,1.9997114040341,16.0014705657959,16.0002174377441,16.0003776550293,0.569160401821136,0.604732990264893,0.407441973686218,1,4,3,4,23.1730000402331,1,20.6623102198407,1.12136840820312,37.1456527709961,31.7693061828613,,,,,,,,,,,,,,,,
,3875463071.04203,16.0004264831543,0.604732990264893,,,,,,,,,,,,,0.0258735851251264,1.35951333079516E-6,-5.65230451424232E-5,1,2,,80,2,25,,,0.0249183182810412,7.35489462239114E-5,0.000152434324263595,-5.31490695721004E-5,,,,0.00632239188467878,39.995735168457,1.9996610682456,16.0014171600342,16.0002899169922,16.0005111694336,0.604732990264893,0.604732990264893,0.40733391046524,1,4,3,4,23.1730000402331,1,20.663345113892,1.12190246582031,36.6568908691406,32.7468223571777,,,,,,,,,,,,,,,,
,3875463073.19657,16.0002807617187,0.578053593635559,,,,,,,,,,,,,0.0258732895043461,1.32859771309361E-6,-5.67710408992019E-5,1,2,,80,2,26,,,0.0249180348055132,7.3308626758418E-5,0.000152433727635071,-5.31469631823711E-5,,,,0.00632248188451008,39.995735168457,1.99966847836567,16.0013008117676,16.0000839233398,16.0005569458008,0.551374197006226,0.604732990264893,0.407500594854355,1,4,3,4,23.1730000402331,1,20.6632595645058,1.13021850585938,38.1231689453125,32.7468223571777,,,,,,,,,,,,,,,,
,3875463075.34542,16.0002182006836,0.551374197006226,,,,,,,,,,,,,0.0258725628101043,1.57235733560012E-6,-5.5718122126949E-5,1,2,,80,2,27,,,0.0249173297403573,7.43190483442138E-5,0.000152427717694081,-5.31560799572617E-5,,,,0.0063222918156393,39.995735168457,1.99969226354982,16.0009574890137,16.0001029968262,16.0003433227539,0.551374197006226,0.551374197006226,0.407434612512588,1,4,3,4,23.1730000402331,1,20.6646890618187,1.12075805664062,37.1456527709961,31.7693061828613,,,,,,,,,,,,,,,,
,3875463077.48127,16.0002624511719,0.569160461425781,,,,,,,,,,,,,0.0258730451536634,1.29720442268146E-6,-5.7870277674848E-5,1,2,,80,2,28,,,0.0249178049156219,7.22487736525236E-5,0.000152438238728791,-5.31519035575911E-5,,,,0.00632251582657354,39.995735168457,1.99976227990637,16.0015544891357,16.0002174377441,16.000316619873,0.551374197006226,0.586946725845337,0.40741491317749,1,4,3,4,23.1730000402331,1,20.6668235465549,1.12129211425781,37.1456527709961,33.7243423461914,,,,,,,,,,,,,,,,
,3875463079.63125,16.0001472473145,0.578053563833237,,,,,,,,,,,,,0.025872347924061,1.48964074719038E-6,-5.62758827427913E-5,1,2,,80,2,29,,,0.0249171255521339,7.37808345204292E-5,0.00015243147208821,-5.31545956619084E-5,,,,0.00632245174856985,39.995735168457,1.99974793962284,16.0016651153564,16.0000152587891,16.0002174377441,0.569160401821136,0.586946725845337,0.407388001680374,1,4,3,4,23.1730000402331,1,20.6649890533317,1.1224365234375,37.1456527709961,32.7468223571777,,,,,,,,,,,,,,,,
,3875463081.78184,16.0000831604004,0.604732930660248,,,,,,,,,,,,,0.0258727205338487,1.42843500060791E-6,-5.65967348531205E-5,1,2,,80,2,30,,,0.0249174859920358,7.34736831239933E-5,0.000152422260725871,-5.31539335497655E-5,,,,0.00632201005793117,39.995735168457,1.99960531088112,16.0013427734375,15.9998016357422,16.0001831054687,0.569160401821136,0.640305459499359,0.407508105039597,1,4,3,4,23.1730000402331,1,20.6665523923046,1.12197875976562,37.1456527709961,32.2580642700195,,,,,,,,,,,,,,,,
,3875463083.93422,16.0001022338867,0.622519224882126,,,,,,,,,,,,,0.0258753799214769,1.75422363235661E-6,-5.58555990902573E-5,1,2,,80,2,31,,,0.0249200435006426,7.42006101081653E-5,0.000152448046719655,-5.31632795173209E-5,,,,0.00632331502796606,39.995735168457,1.99974282791118,16.0013751983643,16.0000152587891,16.0001831054687,0.604732990264893,0.640305459499359,0.407480448484421,1,4,3,4,23.1730000402331,1,20.6650169151638,1.12380981445312,37.6344108581543,32.2580642700195,,,,,,,,,,,,,,,,
,3875463086.0828,16.0002527236938,0.613626092672348,,,,,,,,,,,,,0.0258739647553264,1.47888759801687E-6,-5.90044847760614E-5,1,2,,80,2,32,,,0.0249186961732125,7.11610141284303E-5,0.000152453154441901,-5.31369732925668E-5,,,,0.00632317291653154,39.995735168457,1.99980560062921,16.0014915466309,16.0000152587891,16.0006332397461,0.604732990264893,0.622519195079804,0.407394379377365,1,4,3,4,23.1730000402331,1,20.6625846369944,1.13044738769531,37.6344108581543,32.2580642700195,,,,,,,,,,,,,,,,
,3875463088.21647,16.0001617431641,0.60473296046257,,,,,,,,,,,,,0.0258749496039677,1.4025546622871E-6,-5.63453640727696E-5,1,2,,80,2,33,,,0.024919631496752,7.37267951585645E-5,0.000152442895341665,-5.31594632775523E-5,,,,0.00632278274456994,39.995735168457,1.99969917014239,16.0014705657959,16.0000915527344,16.000244140625,0.586946725845337,0.622519195079804,0.407509684562683,1,4,3,4,23.1730000402331,1,20.6654266572812,1.12220764160156,37.6344108581543,32.2580642700195,,,,,,,,,,,,,,,,
,3875463090.37288,16.0000633239746,0.586946725845337,,,,,,,,,,,,,0.0258712618208084,1.6472525998073E-6,-5.58960588321739E-5,1,2,,80,2,34,,,0.0249160776856277,7.41412538379513E-5,0.000152425462147221,-5.31546102138236E-5,,,,0.00632250697877715,39.995735168457,1.99976204395746,16.0012264251709,15.999942779541,16.000129699707,0.586946725845337,0.586946725845337,0.407512366771698,1,4,3,4,23.1730000402331,1,20.6648603633902,1.12236022949219,38.1231689453125,31.7693061828613,,,,,,,,,,,,,,,,
,3875463092.53793,16.0001991271973,0.569160461425781,,,,,,,,,,,,,0.0258734324568498,1.53088624310118E-6,-5.83350622132172E-5,1,2,,80,2,35,,,0.0249181802188117,7.18030586296901E-5,0.000152448264998384,-5.31465848325752E-5,,,,0.00632290596099214,39.995735168457,1.99982941563748,16.0011692047119,16.0000915527344,16.0003852844238,0.551374197006226,0.586946725845337,0.40750989317894,1,4,3,4,23.1730000402331,1,20.6648970714254,1.12236022949219,38.1231689453125,32.2580642700195,,,,,,,,,,,,,,,,
,3875463094.6797,16.0000429153442,0.586946696043015,,,,,,,,,,,,,0.0258732458130103,1.74485176175959E-6,-5.91591540345126E-5,1,2,,80,2,36,,,0.0249180045491312,7.1008478500262E-5,0.000152448410517536,-5.31393416167703E-5,,,,0.00632299386499238,39.995735168457,1.99981554092283,16.0016231536865,15.9998741149902,16.0001907348633,0.551374197006226,0.622519195079804,0.407603323459625,1,4,3,4,23.1730000402331,1,20.6642786229154,1.1212158203125,37.6344108581543,32.2580642700195,,,,,,,,,,,,,,,,
,3875463096.81961,16.0001792907715,0.60473296046257,,,,,,,,,,,,,0.0258736857052075,1.343465654678E-6,-5.78093287239231E-5,1,2,,80,2,37,,,0.0249184215199964,7.23106373609764E-5,0.000152439257362857,-5.31494879396632E-5,,,,0.00632243444390612,39.995735168457,1.99971370966766,16.0018405914307,15.9999351501465,16.0002899169922,0.586946725845337,0.622519195079804,0.407620340585709,1,4,3,4,23.1730000402331,1,20.6657568670309,1.12167358398438,37.6344108581543,32.2580642700195,,,,,,,,,,,,,,,,
,3875463098.96241,16.0000854492188,0.60473296046257,,,,,,,,,,,,,0.0258735725976631,1.67415273370934E-6,-5.9333008965172E-5,1,2,,80,2,38,,,0.0249183201265979,7.08426691979243E-5,0.000152449501911178,-5.31419900653418E-5,,,,0.00632281879145536,39.995735168457,1.99981377498803,16.001989364624,15.9999351501465,16.0002098083496,0.586946725845337,0.622519195079804,0.407558411359787,1,4,3,4,23.1730000402331,1,20.6654219878467,1.11419677734375,38.1231689453125,32.2580642700195,,,,,,,,,,,,,,,,
,3875463101.10327,16.000220489502,0.60473296046257,,,,,,,,,,,,,0.0258726571313911,1.4999414632035E-6,-5.77740759611182E-5,1,2,,80,2,39,,,0.0249174307553783,7.23395079227423E-5,0.000152438995428383,-5.31466357642785E-5,,,,0.00632298765641558,39.995735168457,1.99978007071723,16.0015544891357,15.9999351501465,16.0003700256348,0.586946725845337,0.622519195079804,0.407649129629135,1,4,3,4,23.1730000402331,1,20.6647586451697,1.12152099609375,38.6119270324707,32.7468223571777,,,,,,,,,,,,,,,,
,3875463103.24533,16.0003433227539,0.586946725845337,,,,,,,,,,,,,0.0258727212906874,1.54538278325656E-6,-5.73573918914623E-5,1,2,,80,2,40,,,0.0249174904742129,7.27411331919014E-5,0.000152432156028226,-5.31502046214882E-5,,,,0.00632240956438933,39.995735168457,1.99970805690056,16.0012683868408,16.0001907348633,16.0004653930664,0.586946725845337,0.586946725845337,0.407602906227112,1,4,3,4,23.1730000402331,1,20.665830734048,1.12190246582031,38.1231689453125,32.2580642700195,,,,,,,,,,,,,,,,
,3875463105.39218,16.0001037597656,0.595839858055115,,,,,,,,,,,,,0.0258748597808327,1.69607217614632E-6,-5.81277716278772E-5,1,2,,80,2,41,,,0.0249195538072494,7.20097649464834E-5,0.000152446125866845,-5.31530495209154E-5,,,,0.00632295495862479,39.995735168457,1.99971787095554,16.0015811920166,15.9999160766602,16.000358581543,0.586946725845337,0.604732990264893,0.407607346773148,1,4,3,4,23.1730000402331,1,20.6668471941572,1.12388610839844,38.6119270324707,32.2580642700195,,,,,,,,,,,,,,,,
